WAVY_ID:Dado:Timestamp
WAVY04:37.020066,-7.930181:2025-01-01-00-00-00
WAVY01:40.640119,-8.649866:2025-01-01-00-33-20
WAVY01:40.640248,-8.649773:2025-01-01-00-33-25
WAVY01:40.640256,-8.650188:2025-01-01-00-33-30
WAVY01:40.640288,-8.649560:2025-01-01-00-33-35
WAVY01:40.639592,-8.649936:2025-01-01-00-33-40
WAVY04:38.520142,-8.890351:2025-01-01-00-33-45
WAVY04:38.520164,-8.889561:2025-01-01-00-33-50
WAVY04:38.520124,-8.889633:2025-01-01-00-33-55
WAVY04:38.519821,-8.890452:2025-01-01-00-34-00
WAVY04:38.520047,-8.889588:2025-01-01-00-34-05
WAVY01:40.640426,-8.650283:2025-01-01-00-33-45
WAVY01:40.640232,-8.650060:2025-01-01-00-33-50
WAVY01:40.640309,-8.650260:2025-01-01-00-33-55
WAVY01:40.639993,-8.650409:2025-01-01-00-34-00
WAVY01:40.640047,-8.650019:2025-01-01-00-34-05
WAVY04:38.520293,-8.889784:2025-01-01-00-34-10
WAVY04:38.519876,-8.889945:2025-01-01-00-34-15
WAVY04:38.520180,-8.890030:2025-01-01-00-34-20
WAVY04:38.520268,-8.889742:2025-01-01-00-34-25
WAVY04:38.519681,-8.889862:2025-01-01-00-34-30
WAVY01:40.639835,-8.649514:2025-01-01-00-34-10
WAVY01:40.639910,-8.650150:2025-01-01-00-34-15
WAVY01:40.640061,-8.649823:2025-01-01-00-34-20
WAVY01:40.640107,-8.650157:2025-01-01-00-34-25
WAVY01:40.640262,-8.649536:2025-01-01-00-34-30
WAVY04:38.519918,-8.889678:2025-01-01-00-34-35
WAVY04:38.520100,-8.889843:2025-01-01-00-34-40
WAVY04:38.519623,-8.890125:2025-01-01-00-34-45
WAVY04:38.520217,-8.889645:2025-01-01-00-34-50
WAVY04:38.519517,-8.889962:2025-01-01-00-34-55
WAVY01:40.640245,-8.650082:2025-01-01-00-34-35
WAVY01:40.640129,-8.649900:2025-01-01-00-34-40
WAVY01:40.640002,-8.650317:2025-01-01-00-34-45
WAVY01:40.639960,-8.649943:2025-01-01-00-34-50
WAVY01:40.640468,-8.650174:2025-01-01-00-34-55
WAVY01:40.639610,-8.650203:2025-01-01-00-35-00
WAVY01:40.640403,-8.650460:2025-01-01-00-35-05
WAVY01:40.639711,-8.650066:2025-01-01-00-35-10
WAVY01:40.639636,-8.650170:2025-01-01-00-35-15
WAVY01:40.639814,-8.649745:2025-01-01-00-35-20
WAVY04:38.520095,-8.890333:2025-01-01-00-35-00
WAVY04:38.519986,-8.890425:2025-01-01-00-35-05
WAVY04:38.520392,-8.890289:2025-01-01-00-35-10
WAVY04:38.519636,-8.890046:2025-01-01-00-35-15
WAVY04:38.519638,-8.889759:2025-01-01-00-35-20
WAVY01:40.640332,-8.650176:2025-01-01-00-35-25
WAVY01:40.640194,-8.650284:2025-01-01-00-35-30
WAVY01:40.639851,-8.649881:2025-01-01-00-35-35
WAVY01:40.640442,-8.649807:2025-01-01-00-35-40
WAVY01:40.639930,-8.649645:2025-01-01-00-35-45
WAVY04:38.520182,-8.890132:2025-01-01-00-35-25
WAVY04:38.519981,-8.890111:2025-01-01-00-35-30
WAVY04:38.520119,-8.890314:2025-01-01-00-35-35
WAVY04:38.520425,-8.889573:2025-01-01-00-35-40
WAVY04:38.519709,-8.890024:2025-01-01-00-35-45
WAVY01:40.639662,-8.649742:2025-01-01-00-35-50
WAVY01:40.640055,-8.649846:2025-01-01-00-35-55
WAVY01:40.640298,-8.650047:2025-01-01-00-36-00
WAVY01:40.640059,-8.649613:2025-01-01-00-36-05
WAVY01:40.639604,-8.650183:2025-01-01-00-36-10
WAVY04:38.520019,-8.890123:2025-01-01-00-35-50
WAVY04:38.519572,-8.890326:2025-01-01-00-35-55
WAVY04:38.519627,-8.890249:2025-01-01-00-36-00
WAVY04:38.520059,-8.889613:2025-01-01-00-36-05
WAVY04:38.520065,-8.890431:2025-01-01-00-36-10
WAVY04:38.520294,-8.890260:2025-01-01-00-36-15
WAVY04:38.520138,-8.889728:2025-01-01-00-36-20
WAVY04:38.520011,-8.889988:2025-01-01-00-36-25
WAVY04:38.519726,-8.890302:2025-01-01-00-36-30
WAVY04:38.519827,-8.889731:2025-01-01-00-36-35
WAVY01:40.640028,-8.649706:2025-01-01-00-36-15
WAVY01:40.640100,-8.650298:2025-01-01-00-36-20
WAVY01:40.640127,-8.650045:2025-01-01-00-36-25
WAVY01:40.640430,-8.650130:2025-01-01-00-36-30
WAVY01:40.640278,-8.649543:2025-01-01-00-36-35
WAVY04:38.520083,-8.890218:2025-01-01-00-36-40
WAVY04:38.519926,-8.890383:2025-01-01-00-36-45
WAVY04:38.519988,-8.889834:2025-01-01-00-36-50
WAVY04:38.520390,-8.890468:2025-01-01-00-36-55
WAVY04:38.519599,-8.890079:2025-01-01-00-37-00
WAVY01:40.640387,-8.650415:2025-01-01-00-36-40
WAVY01:40.640432,-8.650335:2025-01-01-00-36-45
WAVY01:40.640257,-8.649982:2025-01-01-00-36-50
WAVY01:40.640460,-8.649939:2025-01-01-00-36-55
WAVY01:40.640369,-8.649892:2025-01-01-00-37-00
WAVY01:40.639771,-8.650113:2025-01-01-00-37-05
WAVY01:40.640130,-8.650311:2025-01-01-00-37-10
WAVY01:40.640230,-8.649948:2025-01-01-00-37-15
WAVY01:40.639745,-8.650019:2025-01-01-00-37-20
WAVY01:40.640315,-8.650486:2025-01-01-00-37-25
WAVY04:38.519887,-8.890184:2025-01-01-00-37-05
WAVY04:38.519569,-8.890044:2025-01-01-00-37-10
WAVY04:38.520440,-8.890095:2025-01-01-00-37-15
WAVY04:38.519999,-8.889765:2025-01-01-00-37-20
WAVY04:38.519888,-8.889685:2025-01-01-00-37-25
WAVY01:40.639514,-8.649838:2025-01-01-00-37-30
WAVY01:40.640355,-8.650064:2025-01-01-00-37-35
WAVY01:40.640344,-8.650410:2025-01-01-00-37-40
WAVY01:40.640105,-8.649607:2025-01-01-00-37-45
WAVY01:40.640392,-8.650467:2025-01-01-00-37-50
WAVY04:38.520435,-8.890478:2025-01-01-00-37-30
WAVY04:38.520455,-8.889634:2025-01-01-00-37-35
WAVY04:38.519892,-8.890463:2025-01-01-00-37-40
WAVY04:38.519808,-8.890224:2025-01-01-00-37-45
WAVY04:38.519897,-8.889822:2025-01-01-00-37-50
WAVY01:40.640470,-8.649906:2025-01-01-00-37-55
WAVY01:40.639521,-8.649946:2025-01-01-00-38-00
WAVY01:40.639976,-8.650228:2025-01-01-00-38-05
WAVY01:40.640009,-8.649747:2025-01-01-00-38-10
WAVY01:40.639935,-8.650160:2025-01-01-00-38-15
WAVY04:38.519627,-8.889915:2025-01-01-00-37-55
WAVY04:38.520496,-8.890064:2025-01-01-00-38-00
WAVY04:38.520361,-8.889540:2025-01-01-00-38-05
WAVY04:38.519643,-8.890377:2025-01-01-00-38-10
WAVY04:38.519994,-8.890476:2025-01-01-00-38-15
WAVY04:38.519655,-8.890112:2025-01-01-00-38-20
WAVY04:38.520053,-8.889876:2025-01-01-00-38-25
WAVY04:38.519718,-8.889951:2025-01-01-00-38-30
WAVY04:38.519700,-8.889773:2025-01-01-00-38-35
WAVY04:38.519577,-8.890036:2025-01-01-00-38-40
WAVY01:40.639830,-8.649727:2025-01-01-00-38-20
WAVY01:40.639517,-8.649858:2025-01-01-00-38-25
WAVY01:40.639718,-8.649717:2025-01-01-00-38-30
WAVY01:40.639644,-8.650147:2025-01-01-00-38-35
WAVY01:40.640017,-8.649793:2025-01-01-00-38-40
WAVY04:38.520109,-8.889858:2025-01-01-00-38-45
WAVY04:38.519886,-8.889998:2025-01-01-00-38-50
WAVY04:38.519640,-8.889766:2025-01-01-00-38-55
WAVY04:38.519837,-8.890298:2025-01-01-00-39-00
WAVY04:38.519943,-8.890097:2025-01-01-00-39-05
WAVY01:40.640071,-8.649542:2025-01-01-00-38-45
WAVY01:40.639848,-8.649678:2025-01-01-00-38-50
WAVY01:40.640154,-8.650360:2025-01-01-00-38-55
WAVY01:40.640259,-8.650166:2025-01-01-00-39-00
WAVY01:40.640496,-8.649944:2025-01-01-00-39-05
WAVY04:38.520188,-8.890119:2025-01-01-00-39-10
WAVY04:38.519722,-8.889965:2025-01-01-00-39-15
WAVY04:38.519801,-8.890383:2025-01-01-00-39-20
WAVY04:38.520050,-8.890415:2025-01-01-00-39-25
WAVY04:38.519621,-8.890013:2025-01-01-00-39-30
WAVY01:40.639804,-8.650236:2025-01-01-00-39-10
WAVY01:40.640061,-8.650356:2025-01-01-00-39-15
WAVY01:40.639557,-8.650473:2025-01-01-00-39-20
WAVY01:40.640263,-8.649950:2025-01-01-00-39-25
WAVY01:40.640407,-8.650184:2025-01-01-00-39-30
WAVY04:38.519738,-8.890232:2025-01-01-00-39-35
WAVY04:38.519632,-8.889771:2025-01-01-00-39-40
WAVY04:38.519605,-8.889581:2025-01-01-00-39-45
WAVY04:38.520086,-8.890106:2025-01-01-00-39-50
WAVY04:38.520418,-8.889926:2025-01-01-00-39-55
WAVY01:40.640395,-8.650312:2025-01-01-00-39-35
WAVY01:40.640448,-8.650201:2025-01-01-00-39-40
WAVY01:40.639735,-8.649903:2025-01-01-00-39-45
WAVY01:40.640443,-8.649999:2025-01-01-00-39-50
WAVY01:40.640160,-8.649722:2025-01-01-00-39-55
WAVY04:38.520043,-8.890449:2025-01-01-00-40-00
WAVY04:38.520132,-8.889981:2025-01-01-00-40-05
WAVY04:38.519581,-8.890487:2025-01-01-00-40-10
WAVY04:38.520266,-8.890015:2025-01-01-00-40-15
WAVY04:38.520064,-8.890270:2025-01-01-00-40-20
WAVY01:40.639927,-8.649530:2025-01-01-00-40-00
WAVY01:40.640489,-8.650479:2025-01-01-00-40-05
WAVY01:40.640191,-8.649532:2025-01-01-00-40-10
WAVY01:40.640329,-8.649501:2025-01-01-00-40-15
WAVY01:40.639767,-8.650161:2025-01-01-00-40-20
WAVY04:38.520317,-8.890330:2025-01-01-00-40-25
WAVY04:38.520248,-8.890410:2025-01-01-00-40-30
WAVY04:38.519835,-8.889698:2025-01-01-00-40-35
WAVY04:38.520396,-8.889844:2025-01-01-00-40-40
WAVY04:38.519802,-8.890472:2025-01-01-00-40-45
WAVY01:40.639507,-8.649683:2025-01-01-00-40-25
WAVY01:40.640400,-8.650088:2025-01-01-00-40-30
WAVY01:40.639917,-8.649954:2025-01-01-00-40-35
WAVY01:40.640207,-8.650065:2025-01-01-00-40-40
WAVY01:40.640363,-8.649618:2025-01-01-00-40-45
WAVY01:40.640173,-8.650022:2025-01-01-00-40-50
WAVY01:40.639828,-8.649926:2025-01-01-00-40-55
WAVY01:40.640182,-8.650425:2025-01-01-00-41-00
WAVY01:40.640113,-8.649868:2025-01-01-00-41-05
WAVY01:40.639917,-8.649848:2025-01-01-00-41-10
WAVY04:38.520255,-8.890298:2025-01-01-00-40-50
WAVY04:38.519672,-8.889646:2025-01-01-00-40-55
WAVY04:38.519529,-8.889761:2025-01-01-00-41-00
WAVY04:38.520266,-8.890142:2025-01-01-00-41-05
WAVY04:38.520459,-8.889782:2025-01-01-00-41-10
WAVY01:40.640242,-8.650339:2025-01-01-00-41-15
WAVY01:40.639612,-8.650456:2025-01-01-00-41-20
WAVY01:40.639668,-8.650490:2025-01-01-00-41-25
WAVY01:40.640488,-8.650456:2025-01-01-00-41-30
WAVY01:40.639885,-8.649627:2025-01-01-00-41-35
WAVY04:38.520242,-8.890350:2025-01-01-00-41-15
WAVY04:38.519551,-8.889511:2025-01-01-00-41-20
WAVY04:38.519851,-8.889527:2025-01-01-00-41-25
WAVY04:38.520488,-8.890456:2025-01-01-00-41-30
WAVY04:38.519885,-8.889627:2025-01-01-00-41-35
WAVY04:38.520236,-8.890043:2025-01-01-00-41-40
WAVY04:38.519562,-8.890103:2025-01-01-00-41-45
WAVY04:38.519655,-8.890351:2025-01-01-00-41-50
WAVY04:38.520450,-8.890257:2025-01-01-00-41-55
WAVY04:38.520022,-8.889506:2025-01-01-00-42-00
WAVY01:40.640385,-8.649974:2025-01-01-00-41-40
WAVY01:40.639745,-8.649880:2025-01-01-00-41-45
WAVY01:40.639842,-8.650354:2025-01-01-00-41-50
WAVY01:40.639717,-8.649862:2025-01-01-00-41-55
WAVY01:40.639929,-8.650044:2025-01-01-00-42-00
WAVY04:38.519610,-8.889659:2025-01-01-00-42-05
WAVY04:38.520421,-8.889912:2025-01-01-00-42-10
WAVY04:38.520024,-8.890012:2025-01-01-00-42-15
WAVY04:38.520130,-8.889988:2025-01-01-00-42-20
WAVY04:38.519690,-8.889918:2025-01-01-00-42-25
WAVY01:40.640248,-8.650390:2025-01-01-00-42-05
WAVY01:40.640159,-8.650058:2025-01-01-00-42-10
WAVY01:40.640340,-8.649880:2025-01-01-00-42-15
WAVY01:40.640443,-8.649730:2025-01-01-00-42-20
WAVY01:40.640100,-8.650183:2025-01-01-00-42-25
WAVY04:38.520368,-8.890324:2025-01-01-00-42-30
WAVY04:38.520299,-8.889568:2025-01-01-00-42-35
WAVY04:38.519736,-8.890102:2025-01-01-00-42-40
WAVY04:38.520392,-8.889950:2025-01-01-00-42-45
WAVY04:38.520223,-8.889979:2025-01-01-00-42-50
WAVY01:40.640002,-8.649866:2025-01-01-00-42-30
WAVY01:40.640157,-8.650485:2025-01-01-00-42-35
WAVY01:40.639736,-8.650102:2025-01-01-00-42-40
WAVY01:40.640265,-8.649507:2025-01-01-00-42-45
WAVY01:40.639550,-8.650310:2025-01-01-00-42-50
WAVY01:40.639569,-8.649545:2025-01-01-00-42-55
WAVY01:40.640418,-8.650445:2025-01-01-00-43-00
WAVY01:40.640149,-8.650175:2025-01-01-00-43-05
WAVY01:40.640457,-8.649963:2025-01-01-00-43-10
WAVY01:40.639880,-8.650228:2025-01-01-00-43-15
WAVY04:38.520339,-8.890119:2025-01-01-00-42-55
WAVY04:38.519682,-8.890118:2025-01-01-00-43-00
WAVY04:38.519673,-8.889859:2025-01-01-00-43-05
WAVY04:38.520457,-8.889963:2025-01-01-00-43-10
WAVY04:38.520464,-8.889845:2025-01-01-00-43-15
WAVY04:38.520322,-8.890240:2025-01-01-00-43-20
WAVY04:38.520079,-8.890386:2025-01-01-00-43-25
WAVY04:38.520177,-8.889670:2025-01-01-00-43-30
WAVY04:38.519763,-8.889881:2025-01-01-00-43-35
WAVY04:38.520056,-8.889774:2025-01-01-00-43-40
WAVY01:40.640408,-8.650439:2025-01-01-00-43-20
WAVY01:40.640312,-8.649921:2025-01-01-00-43-25
WAVY01:40.639712,-8.649554:2025-01-01-00-43-30
WAVY01:40.640012,-8.649970:2025-01-01-00-43-35
WAVY01:40.639785,-8.650490:2025-01-01-00-43-40
WAVY04:38.520452,-8.889920:2025-01-01-00-43-45
WAVY04:38.519571,-8.890128:2025-01-01-00-43-50
WAVY04:38.520438,-8.889974:2025-01-01-00-43-55
WAVY04:38.519757,-8.890103:2025-01-01-00-44-00
WAVY04:38.520417,-8.890391:2025-01-01-00-44-05
WAVY01:40.639842,-8.649550:2025-01-01-00-43-45
WAVY01:40.639969,-8.650250:2025-01-01-00-43-50
WAVY01:40.639732,-8.649586:2025-01-01-00-43-55
WAVY01:40.640255,-8.649787:2025-01-01-00-44-00
WAVY01:40.639800,-8.649585:2025-01-01-00-44-05
WAVY01:40.640339,-8.649999:2025-01-01-00-44-10
WAVY01:40.640075,-8.650013:2025-01-01-00-44-15
WAVY01:40.639674,-8.649766:2025-01-01-00-44-20
WAVY01:40.639753,-8.650473:2025-01-01-00-44-25
WAVY01:40.639886,-8.650081:2025-01-01-00-44-30
WAVY04:38.519748,-8.889813:2025-01-01-00-44-10
WAVY04:38.520274,-8.889891:2025-01-01-00-44-15
WAVY04:38.519632,-8.889722:2025-01-01-00-44-20
WAVY04:38.519577,-8.890257:2025-01-01-00-44-25
WAVY04:38.520056,-8.890484:2025-01-01-00-44-30
WAVY04:38.520118,-8.889523:2025-01-01-00-44-35
WAVY04:38.519608,-8.890016:2025-01-01-00-44-40
WAVY04:38.520109,-8.890003:2025-01-01-00-44-45
WAVY04:38.519692,-8.890038:2025-01-01-00-44-50
WAVY04:38.520167,-8.889573:2025-01-01-00-44-55
WAVY01:40.639733,-8.649828:2025-01-01-00-44-35
WAVY01:40.640331,-8.650342:2025-01-01-00-44-40
WAVY01:40.640005,-8.649773:2025-01-01-00-44-45
WAVY01:40.640208,-8.649772:2025-01-01-00-44-50
WAVY01:40.640341,-8.649615:2025-01-01-00-44-55
WAVY04:38.520021,-8.890066:2025-01-01-00-45-00
WAVY04:38.519694,-8.890011:2025-01-01-00-45-05
WAVY04:38.519892,-8.890482:2025-01-01-00-45-10
WAVY04:38.520063,-8.890459:2025-01-01-00-45-15
WAVY04:38.519936,-8.890339:2025-01-01-00-45-20
WAVY01:40.640021,-8.650066:2025-01-01-00-45-00
WAVY01:40.639657,-8.650051:2025-01-01-00-45-05
WAVY01:40.640255,-8.649984:2025-01-01-00-45-10
WAVY01:40.639858,-8.649768:2025-01-01-00-45-15
WAVY01:40.640136,-8.649669:2025-01-01-00-45-20
WAVY04:38.520204,-8.890317:2025-01-01-00-45-25
WAVY04:38.520251,-8.890182:2025-01-01-00-45-30
WAVY04:38.519936,-8.889529:2025-01-01-00-45-35
WAVY04:38.519741,-8.890003:2025-01-01-00-45-40
WAVY04:38.520488,-8.890198:2025-01-01-00-45-45
WAVY01:40.639796,-8.650451:2025-01-01-00-45-25
WAVY01:40.639933,-8.649509:2025-01-01-00-45-30
WAVY01:40.640010,-8.649942:2025-01-01-00-45-35
WAVY01:40.639626,-8.650103:2025-01-01-00-45-40
WAVY01:40.640169,-8.649769:2025-01-01-00-45-45
WAVY04:38.519907,-8.890070:2025-01-01-00-45-50
WAVY04:38.520460,-8.889822:2025-01-01-00-45-55
WAVY04:38.519684,-8.890272:2025-01-01-00-46-00
WAVY04:38.519818,-8.890203:2025-01-01-00-46-05
WAVY04:38.519756,-8.889985:2025-01-01-00-46-10
WAVY01:40.640275,-8.650384:2025-01-01-00-45-50
WAVY01:40.640069,-8.650447:2025-01-01-00-45-55
WAVY01:40.639568,-8.650004:2025-01-01-00-46-00
WAVY01:40.639612,-8.650325:2025-01-01-00-46-05
WAVY01:40.639741,-8.649973:2025-01-01-00-46-10
WAVY01:40.640273,-8.650163:2025-01-01-00-46-15
WAVY01:40.639687,-8.650284:2025-01-01-00-46-20
WAVY01:40.640198,-8.649963:2025-01-01-00-46-25
WAVY01:40.640405,-8.650450:2025-01-01-00-46-30
WAVY01:40.639937,-8.650487:2025-01-01-00-46-35
WAVY04:38.519989,-8.889536:2025-01-01-00-46-15
WAVY04:38.519642,-8.890060:2025-01-01-00-46-20
WAVY04:38.519812,-8.890234:2025-01-01-00-46-25
WAVY04:38.520405,-8.890324:2025-01-01-00-46-30
WAVY04:38.519814,-8.889679:2025-01-01-00-46-35
WAVY04:38.520288,-8.890108:2025-01-01-00-46-40
WAVY04:38.519929,-8.889748:2025-01-01-00-46-45
WAVY04:38.520145,-8.889524:2025-01-01-00-46-50
WAVY04:38.519869,-8.889692:2025-01-01-00-46-55
WAVY04:38.519989,-8.889617:2025-01-01-00-47-00
WAVY01:40.640227,-8.649524:2025-01-01-00-46-40
WAVY01:40.639936,-8.649602:2025-01-01-00-46-45
WAVY01:40.640275,-8.650471:2025-01-01-00-46-50
WAVY01:40.639585,-8.650139:2025-01-01-00-46-55
WAVY01:40.640264,-8.649577:2025-01-01-00-47-00
WAVY01:40.639773,-8.649884:2025-01-01-00-47-05
WAVY01:40.640367,-8.650043:2025-01-01-00-47-10
WAVY01:40.640087,-8.649854:2025-01-01-00-47-15
WAVY01:40.639983,-8.650312:2025-01-01-00-47-20
WAVY01:40.639785,-8.649574:2025-01-01-00-47-25
WAVY04:38.520197,-8.889634:2025-01-01-00-47-05
WAVY04:38.520088,-8.889632:2025-01-01-00-47-10
WAVY04:38.520087,-8.889854:2025-01-01-00-47-15
WAVY04:38.519983,-8.890167:2025-01-01-00-47-20
WAVY04:38.520366,-8.890263:2025-01-01-00-47-25
WAVY04:38.519566,-8.889523:2025-01-01-00-47-30
WAVY04:38.519818,-8.890404:2025-01-01-00-47-35
WAVY04:38.519690,-8.890080:2025-01-01-00-47-40
WAVY04:38.519675,-8.890481:2025-01-01-00-47-45
WAVY04:38.519997,-8.889835:2025-01-01-00-47-50
WAVY01:40.639940,-8.650384:2025-01-01-00-47-30
WAVY01:40.640370,-8.650204:2025-01-01-00-47-35
WAVY01:40.639672,-8.649744:2025-01-01-00-47-40
WAVY01:40.640203,-8.650115:2025-01-01-00-47-45
WAVY01:40.640367,-8.649893:2025-01-01-00-47-50
WAVY01:40.640302,-8.649734:2025-01-01-00-47-55
WAVY01:40.639930,-8.649876:2025-01-01-00-48-00
WAVY01:40.640433,-8.650185:2025-01-01-00-48-05
WAVY01:40.640407,-8.649560:2025-01-01-00-48-10
WAVY01:40.640398,-8.650047:2025-01-01-00-48-15
WAVY04:38.520030,-8.889503:2025-01-01-00-47-55
WAVY04:38.520436,-8.890025:2025-01-01-00-48-00
WAVY04:38.520317,-8.890206:2025-01-01-00-48-05
WAVY04:38.520217,-8.889740:2025-01-01-00-48-10
WAVY04:38.519735,-8.890070:2025-01-01-00-48-15
WAVY04:38.520176,-8.889670:2025-01-01-00-48-20
WAVY04:38.520047,-8.889530:2025-01-01-00-48-25
WAVY04:38.520058,-8.890284:2025-01-01-00-48-30
WAVY04:38.519665,-8.890408:2025-01-01-00-48-35
WAVY04:38.519990,-8.889855:2025-01-01-00-48-40
WAVY01:40.639794,-8.650399:2025-01-01-00-48-20
WAVY01:40.640194,-8.650323:2025-01-01-00-48-25
WAVY01:40.640165,-8.650401:2025-01-01-00-48-30
WAVY01:40.640119,-8.649747:2025-01-01-00-48-35
WAVY01:40.640300,-8.649995:2025-01-01-00-48-40
WAVY01:40.640280,-8.650082:2025-01-01-00-48-45
WAVY01:40.639594,-8.649949:2025-01-01-00-48-50
WAVY01:40.639716,-8.649949:2025-01-01-00-48-55
WAVY01:40.640100,-8.649770:2025-01-01-00-49-00
WAVY01:40.640446,-8.649584:2025-01-01-00-49-05
WAVY04:38.520209,-8.890030:2025-01-01-00-48-45
WAVY04:38.519653,-8.890370:2025-01-01-00-48-50
WAVY04:38.520165,-8.889959:2025-01-01-00-48-55
WAVY04:38.519616,-8.890275:2025-01-01-00-49-00
WAVY04:38.520266,-8.890043:2025-01-01-00-49-05
WAVY01:40.639561,-8.649946:2025-01-01-00-49-10
WAVY01:40.639964,-8.650095:2025-01-01-00-49-15
WAVY01:40.639954,-8.649536:2025-01-01-00-49-20
WAVY01:40.640496,-8.650313:2025-01-01-00-49-25
WAVY01:40.640444,-8.649798:2025-01-01-00-49-30
WAVY04:38.519920,-8.889712:2025-01-01-00-49-10
WAVY04:38.519918,-8.889559:2025-01-01-00-49-15
WAVY04:38.519954,-8.889536:2025-01-01-00-49-20
WAVY04:38.520486,-8.890295:2025-01-01-00-49-25
WAVY04:38.520002,-8.889967:2025-01-01-00-49-30
WAVY04:38.520223,-8.889894:2025-01-01-00-49-35
WAVY04:38.519741,-8.890150:2025-01-01-00-49-40
WAVY04:38.519678,-8.890408:2025-01-01-00-49-45
WAVY04:38.519566,-8.889928:2025-01-01-00-49-50
WAVY04:38.520390,-8.889929:2025-01-01-00-49-55
WAVY01:40.640239,-8.650102:2025-01-01-00-49-35
WAVY01:40.639602,-8.650270:2025-01-01-00-49-40
WAVY01:40.639663,-8.649783:2025-01-01-00-49-45
WAVY01:40.639740,-8.649694:2025-01-01-00-49-50
WAVY01:40.639815,-8.649953:2025-01-01-00-49-55
WAVY04:38.519574,-8.889875:2025-01-01-00-50-00
WAVY04:38.519671,-8.890205:2025-01-01-00-50-05
WAVY04:38.519892,-8.889954:2025-01-01-00-50-10
WAVY04:38.520481,-8.890399:2025-01-01-00-50-15
WAVY04:38.520060,-8.890062:2025-01-01-00-50-20
WAVY01:40.640125,-8.649805:2025-01-01-00-50-00
WAVY01:40.640091,-8.650074:2025-01-01-00-50-05
WAVY01:40.640477,-8.649927:2025-01-01-00-50-10
WAVY01:40.639851,-8.649817:2025-01-01-00-50-15
WAVY01:40.640455,-8.649794:2025-01-01-00-50-20
WAVY01:40.639770,-8.649920:2025-01-01-00-50-25
WAVY01:40.639850,-8.649721:2025-01-01-00-50-30
WAVY01:40.640067,-8.649606:2025-01-01-00-50-35
WAVY01:40.640228,-8.650089:2025-01-01-00-50-40
WAVY01:40.639939,-8.650072:2025-01-01-00-50-45
WAVY04:38.520456,-8.889946:2025-01-01-00-50-25
WAVY04:38.519672,-8.890444:2025-01-01-00-50-30
WAVY04:38.519709,-8.890065:2025-01-01-00-50-35
WAVY04:38.520286,-8.890095:2025-01-01-00-50-40
WAVY04:38.520320,-8.889543:2025-01-01-00-50-45
WAVY01:40.639738,-8.649684:2025-01-01-00-50-50
WAVY01:40.640025,-8.650384:2025-01-01-00-50-55
WAVY01:40.640292,-8.649727:2025-01-01-00-51-00
WAVY01:40.639703,-8.650335:2025-01-01-00-51-05
WAVY01:40.639594,-8.649977:2025-01-01-00-51-10
WAVY04:38.520144,-8.889577:2025-01-01-00-50-50
WAVY04:38.519761,-8.889975:2025-01-01-00-50-55
WAVY04:38.520126,-8.889916:2025-01-01-00-51-00
WAVY04:38.520445,-8.890412:2025-01-01-00-51-05
WAVY04:38.520392,-8.890315:2025-01-01-00-51-10
WAVY01:40.639801,-8.649628:2025-01-01-00-51-15
WAVY01:40.639983,-8.649587:2025-01-01-00-51-20
WAVY01:40.639844,-8.650395:2025-01-01-00-51-25
WAVY01:40.640216,-8.650336:2025-01-01-00-51-30
WAVY01:40.639657,-8.649798:2025-01-01-00-51-35
WAVY04:38.519801,-8.890300:2025-01-01-00-51-15
WAVY04:38.520170,-8.890138:2025-01-01-00-51-20
WAVY04:38.519728,-8.890412:2025-01-01-00-51-25
WAVY04:38.520300,-8.890036:2025-01-01-00-51-30
WAVY04:38.520124,-8.890310:2025-01-01-00-51-35
WAVY01:40.639522,-8.650399:2025-01-01-00-51-40
WAVY01:40.640228,-8.650229:2025-01-01-00-51-45
WAVY01:40.640335,-8.650297:2025-01-01-00-51-50
WAVY01:40.640379,-8.649690:2025-01-01-00-51-55
WAVY01:40.640387,-8.650066:2025-01-01-00-52-00
WAVY04:38.520222,-8.889525:2025-01-01-00-51-40
WAVY04:38.520112,-8.890294:2025-01-01-00-51-45
WAVY04:38.520176,-8.889807:2025-01-01-00-51-50
WAVY04:38.520410,-8.889595:2025-01-01-00-51-55
WAVY04:38.519694,-8.889880:2025-01-01-00-52-00
WAVY04:38.519681,-8.889879:2025-01-01-00-52-05
WAVY04:38.519616,-8.889603:2025-01-01-00-52-10
WAVY04:38.519723,-8.890213:2025-01-01-00-52-15
WAVY04:38.519716,-8.889759:2025-01-01-00-52-20
WAVY04:38.519962,-8.889632:2025-01-01-00-52-25
WAVY01:40.639518,-8.650175:2025-01-01-00-52-05
WAVY01:40.640208,-8.650215:2025-01-01-00-52-10
WAVY01:40.640437,-8.650386:2025-01-01-00-52-15
WAVY01:40.640377,-8.649926:2025-01-01-00-52-20
WAVY01:40.640461,-8.650440:2025-01-01-00-52-25
WAVY01:40.640131,-8.650359:2025-01-01-00-52-30
WAVY01:40.640306,-8.649756:2025-01-01-00-52-35
WAVY01:40.640048,-8.650454:2025-01-01-00-52-40
WAVY01:40.639871,-8.650100:2025-01-01-00-52-45
WAVY01:40.639551,-8.650209:2025-01-01-00-52-50
WAVY04:38.520162,-8.889501:2025-01-01-00-52-30
WAVY04:38.519738,-8.890376:2025-01-01-00-52-35
WAVY04:38.520385,-8.890146:2025-01-01-00-52-40
WAVY04:38.519654,-8.890156:2025-01-01-00-52-45
WAVY04:38.520225,-8.890193:2025-01-01-00-52-50
